25,2,9
25,3,9
25,4,9
25,5,4
25,6,7
25,7,10
25,8,7
25,9,10
25,10,4
25,11,10
25,12,10
25,13,7
25,14,4
25,15,10
25,16,8
25,17,4
25,18,6
25,19,7
25,20,7
25,21,9
25,22,8
25,23,4
25,24,9
25,25,6
25,26,10
25,27,8
25,28,4
25,29,4
25,30,4
25,32,8
25,33,7
25,34,9
25,35,9
25,37,4
25,38,7
25,44,9
25,48,10
25,49,9
25,52,10
26,1,10
26,2,4
26,3,7
26,4,10
26,5,8
26,6,9
26,7,8
26,8,6
26,9,10
26,10,10
26,11,7
26,12,6
26,13,4
26,14,4
26,15,8
26,16,4
26,17,6
26,18,6
26,19,9
26,20,7
26,21,7
26,22,8
26,23,4
26,24,9
26,25,9
26,26,10
26,27,7
26,28,4
26,29,4
26,30,6
26,38,10
26,42,8
26,49,9
26,52,6
27,1,4
27,2,8
27,3,9
27,4,9
27,5,4
27,6,4
27,7,6
27,8,4
27,9,4
27,10,9
27,11,7
27,12,9
27,13,10
27,14,10
27,15,6
27,16,7
27,17,10
27,18,4
27,19,10
27,20,8
27,21,4
27,22,9
27,23,9
27,24,9
27,25,9
27,26,4
27,27,6
27,28,4
27,29,7
27,30,9
27,32,6
27,33,4
27,34,8
27,38,4
27,40,7
27,41,6
27,58,7
28,1,10
28,2,10
28,3,8
28,4,6
28,5,8
28,6,10
28,7,8
28,8,7
28,9,7
28,10,6
28,11,7
28,12,4
28,13,9
28,14,7
28,15,9
28,16,9
28,17,7
28,18,4
28,19,7
28,20,6
28,21,4
28,22,8
28,23,6
28,24,6
28,25,8
28,26,7
28,27,9
28,28,7
28,29,4
28,30,4
28,44,6
28,45,8
28,58,7
29,1,10
29,2,10
29,3,4
29,4,9
29,5,10
29,6,10
29,7,10
29,8,9
29,9,8
29,10,6
29,11,7
29,12,7
29,13,9
29,14,7
29,15,8
29,16,10
29,17,8
29,18,7
29,19,10
29,20,11
29,21,8
29,22,6
29,23,8
29,24,4
29,25,10
29,26,6
29,27,6
29,28,9
29,29,4
29,30,4
29,31,6
29,34,6
29,37,6
29,39,4
29,40,10
29,41,4
29,44,4
29,46,4
29,53,10
30,1,4
30,2,6
30,3,7
30,4,4
30,5,11
30,6,4
30,7,10
30,8,4
30,9,4
30,10,7
30,11,7
30,12,8
30,13,8
30,14,4
30,15,6
30,16,4
30,17,8
30,18,9
30,19,9
30,20,4
30,21,7
30,22,4
30,23,6
30,24,4
30,25,4
30,26,7
30,27,8
30,28,7
30,29,7
30,30,7
30,33,4
30,48,6
30,57,10
31,1,4
31,2,6
31,3,9
31,4,9
31,5,4
31,6,6
31,7,8
31,8,4
31,9,7
31,10,9
31,11,9
31,12,10
31,13,7
31,14,8
31,15,9
31,16,7
31,17,9
31,18,8
31,19,6
31,20,4
31,21,6
31,22,9
31,23,9
31,24,10
31,25,8
31,26,6
31,27,9
31,28,4
31,29,10
31,30,8
31,31,6
31,38,4
31,40,7
31,45,8
31,47,8
31,48,8
31,49,4
31,50,10
31,58,9
32,1,8
32,2,10
32,3,11
32,4,7
32,5,9
32,6,9
32,7,10
32,8,6
32,9,6
32,10,7
32,11,4
32,12,9
32,13,9
32,14,8
32,15,8
32,16,4
32,17,7
32,18,7
32,19,4
32,20,6
32,21,8
32,22,8
32,23,10
32,24,8
32,25,6
32,26,10
32,27,4
32,28,10
32,29,6
32,30,9
32,32,8
32,34,10
32,35,4
32,38,9
32,40,10
32,41,7
32,48,6
32,50,6
32,56,10
33,1,10
33,2,9
33,3,9
33,4,8
33,5,10
33,6,8
33,7,4
33,8,7
33,9,8
33,10,11
33,11,7
33,12,6
33,13,7
33,14,4
33,15,8
33,16,10
33,17,9
33,18,8
33,19,7
33,20,7
33,21,6
33,22,6
33,23,6
33,24,9
33,25,6
33,26,6
33,27,8
33,28,10
33,29,6
33,30,6
33,35,7
33,36,4
33,41,8
33,42,9
33,43,9
33,44,9
33,56,6
34,1,4
34,2,11
34,3,10
34,4,6
34,5,9
34,6,9
34,7,6
34,8,9
34,9,8
34,10,4
34,11,4
34,12,9
34,13,4
34,14,7
34,15,9
34,16,6
34,17,10
34,18,8
34,19,8
34,20,7
34,21,10
34,22,7
34,23,7
34,24,7
34,25,8
34,26,9
34,27,6
34,28,4
34,29,7
34,30,6
34,31,4
34,33,10
34,34,6
34,35,8
34,36,9
34,37,9
34,41,9
34,46,9
34,50,8
34,57,9
35,1,9
35,2,10
35,3,8
35,4,7
35,5,6
35,6,6
35,7,9
35,8,7
35,9,6
35,10,10
35,11,9
35,12,8
35,13,7
35,14,9
35,15,10
35,16,4
35,17,7
35,18,6
35,19,4
35,20,6
35,21,8
35,22,10
35,23,4
35,24,7
35,25,9
35,26,8
35,27,8
35,28,7
35,29,8
35,30,4
35,32,7
35,36,8
35,40,10
35,41,7
35,42,6
35,47,6
35,48,10
35,49,6
35,55,6
36,1,6
36,2,8
36,3,8
36,4,8
36,5,8
36,6,8
36,7,9
36,8,8
36,9,8
36,10,6
36,11,8
36,12,6
36,13,9
36,14,10
36,15,10
36,16,6
36,17,6
36,18,8
36,19,9
36,20,6
36,21,7
36,22,9
36,23,9
36,24,9
36,25,10
36,26,4
36,27,7
36,28,6
36,29,8
36,30,7
36,36,9
36,37,6
36,41,10
36,48,8
36,52,11
37,1,8
37,2,8
37,3,7
37,4,9
37,5,7
37,6,8
37,7,4
37,8,7
37,9,4
37,10,7
37,11,4
37,12,10
37,13,7
37,14,10
37,15,7
37,16,11
37,17,9
37,18,8
37,19,7
37,20,10
37,21,9
37,22,4
37,23,10
37,24,10
37,25,10
37,26,8
37,27,8
37,28,7
37,29,4
37,30,8
37,32,7
37,43,9
37,44,7
37,46,10
37,56,10
38,1,8
38,2,11
38,3,7
38,4,6
38,5,8
38,6,7
38,7,4
38,8,8
38,9,9
38,10,8
38,11,8
38,12,8
38,13,6
38,14,7
38,15,9
38,16,7
38,17,4
38,18,8
38,19,10
38,20,7
38,21,9
38,22,8
38,23,8
38,24,8
38,25,10
38,26,9
38,27,4
38,28,10
38,29,8
38,30,7
38,34,4
38,39,10
38,44,4
38,46,4
38,47,9
38,48,10
38,49,7
38,50,10
38,58,8
39,1,7
39,2,9
39,3,8
39,4,7
39,5,10
39,6,7
39,7,8
39,8,4
39,9,6
39,10,6
39,11,4
39,12,9
39,13,9
39,14,4
39,15,7
39,16,8
39,17,8
39,18,10
39,19,10
39,20,9
39,21,7
39,22,8
39,23,4
39,24,10
39,25,7
39,26,9
39,27,7
39,28,4
39,29,8
39,30,6
39,33,8
39,34,7
39,37,9
39,46,7
39,48,9
39,50,9
39,53,8
40,1,10
40,2,4
40,3,7
40,4,6
40,5,4
40,6,7
40,7,6
40,8,9
40,9,6
40,10,10
40,11,4
40,12,7
40,13,6
40,14,9
40,15,10
40,16,6
40,17,4
40,18,4
40,19,8
40,20,8
40,21,6
40,22,7
40,23,10
40,24,10
40,25,6
40,26,6
40,27,7
40,28,6
40,29,10
40,30,9
40,35,8
40,37,10
40,46,9
40,58,7
41,1,10
41,2,10
41,3,7
41,4,9
41,5,7
41,6,8
41,7,4
41,8,6
41,9,10
41,10,4
41,11,7
41,12,4
41,13,6
41,14,4
41,15,11
41,16,7
41,17,8
41,18,10
41,19,9
41,20,7
41,21,4
41,22,4
41,23,8
41,24,6
41,25,8
41,26,4
41,27,8
41,28,4
41,29,8
41,30,6
41,33,7
41,34,7
41,35,9
41,43,6
41,45,4
41,46,6
41,47,4
41,48,10
41,57,10
42,1,10
42,2,7
42,3,4
42,4,4
42,5,7
42,6,8
42,7,4
42,8,4
42,9,8
42,10,7
42,11,8
42,12,6
42,13,7
42,14,10
42,15,10
42,16,10
42,17,4
42,18,8
42,19,9
42,20,9
42,21,9
42,22,7
42,23,8
42,24,10
42,25,9
42,26,8
42,27,9
42,28,8
42,29,4
42,30,6
42,38,7
42,39,6
42,45,6
42,52,6
43,1,8
43,2,9
43,3,7
43,4,6
43,5,7
43,6,8
43,7,6
43,8,10
43,9,9
43,10,10
43,11,4
43,12,6
43,13,4
43,14,7
43,15,7
43,16,6
43,17,6
43,18,10
43,19,6
43,20,7
43,21,4
43,22,10
43,23,8
43,24,9
43,25,9
43,26,10
43,27,7
43,28,9
43,29,9
43,30,7
43,36,6
43,38,11
43,40,9
43,42,10
43,43,9
43,45,4
43,47,8
43,50,6
43,59,10
44,1,8
44,2,11
44,3,10
44,4,10
44,5,9
44,6,9
44,7,4
44,8,9
44,9,7
44,10,4
44,11,6
44,12,8
44,13,10
44,14,9
44,15,10
44,16,10
44,17,4
44,18,8
44,19,9
44,20,8
44,21,10
44,22,7
44,23,8
44,24,8
44,25,7
44,26,6
44,27,4
44,28,7
44,29,4
44,30,9
44,32,9
44,34,7
44,36,9
44,42,6
44,44,9
44,45,6
44,46,7
44,50,7
44,52,8
45,1,9
45,2,8
45,3,8
45,4,4
45,5,6
45,6,6
45,7,10
45,8,8
45,9,7
45,10,8
45,11,8
45,12,8
45,13,6
45,14,8
45,15,8
45,16,10
45,17,6
45,18,9
45,19,8
45,20,8
45,21,10
45,22,10
45,23,9
45,24,9
45,25,9
45,26,6
45,27,9
45,28,10
45,29,4
45,30,8
45,33,6
45,40,10
45,44,8
45,47,6
45,48,7
45,50,4
45,59,7
46,1,7
46,2,7
46,3,10
46,4,6
46,5,9
46,6,8
46,7,10
46,8,4
46,9,4
46,10,7
46,11,10
46,12,7
46,13,9
46,14,8
46,15,9
46,16,7
46,17,6
46,18,8
46,19,4
46,20,6
46,21,6
46,22,7
46,23,10
46,24,4
46,25,7
46,26,8
46,27,9
46,28,9
46,29,4
46,30,4
46,31,6
46,41,8
46,42,9
46,46,10
46,49,8
46,59,9
47,1,8
47,2,10
47,3,8
47,4,6
47,5,11
47,6,4
47,7,4
47,8,4
47,9,6
47,10,8
47,11,8
47,12,6
47,13,4
47,14,4
47,15,8
47,16,7
47,17,9
47,18,8
47,19,6
47,20,4
47,21,7
47,22,9
47,23,8
47,24,7
47,25,4
47,26,7
47,27,9
47,28,9
47,29,10
47,30,10
47,40,4
47,43,9
47,50,9
47,60,10
48,1,8
48,2,10
48,3,10
48,4,10
48,5,10
48,6,7
48,7,9
48,8,4
48,9,9
48,10,8
48,11,8
48,12,8
48,13,10
48,14,10
48,15,7
48,16,6
48,17,10
48,18,10
48,19,9
48,20,9
48,21,4
48,22,6
48,23,4
48,24,8
48,25,7
48,26,10
48,27,7
48,28,7
48,29,8
48,30,6
48,34,6
48,37,9
48,39,7
48,40,9
48,47,4
48,49,4
48,53,8
49,1,9
49,2,6
49,3,8
49,4,7
49,5,7
49,6,7
49,7,8
49,8,4
49,9,4
49,10,9
49,11,10
49,12,8
49,13,7
49,14,6
49,15,7
49,16,10
49,17,10
49,18,10
49,19,10
49,20,7
49,21,4
49,22,9
49,23,7
49,24,6
49,25,6
49,26,6
49,27,9
49,28,7
49,29,7
49,30,4
49,32,9
49,36,10
49,37,10
49,44,10
49,46,6
49,47,6
49,48,9
49,54,8
50,1,10
50,2,7
50,3,9
50,4,9
50,5,4
50,6,9
50,7,6
50,8,10
50,9,7
50,10,4
50,11,4
50,12,10
50,13,7
50,14,8
50,15,8
50,16,9
50,17,10
50,18,11
50,19,10
50,20,9
50,21,10
50,22,8
50,23,8
50,24,7
50,25,8
50,26,6
50,27,9
50,28,9
50,29,6
50,30,6
50,31,9
50,35,4
50,37,8
50,40,8
50,42,7
50,44,9
50,56,6
51,1,9
51,2,10
51,3,8
51,4,7
51,5,9
51,6,8
51,7,9
51,8,10
51,9,4
51,10,10
51,11,8
51,12,7
51,13,4
51,14,9
51,15,8
51,16,8
51,17,7
51,18,10
51,19,9
51,20,6
51,21,6
51,22,10
51,23,8
51,24,8
51,25,6
51,26,6
51,27,6
51,28,9
51,29,4
51,30,10
51,36,4
51,37,4
51,41,7
51,44,4
51,48,4
51,54,6
52,1,8
52,2,8
52,3,11
52,4,7
52,5,9
52,6,8
52,7,4
52,8,6
52,9,4
52,10,6
52,11,10
52,12,10
52,13,10
52,14,10
52,15,10
52,16,10
52,17,7
52,18,9
52,19,8
52,20,6
52,21,7
52,22,6
52,23,6
52,24,10
52,25,4
52,26,4
52,27,8
52,28,4
52,29,7
52,30,4
52,31,8
52,32,4
52,35,9
52,38,6
52,48,4
52,51,7
53,1,8
53,2,7
53,3,6
53,4,8
53,5,4
53,6,9
53,7,7
53,8,6
53,9,6
53,10,4
53,11,6
53,12,9
53,13,7
53,14,6
53,15,9
53,16,6
53,17,10
53,18,10
53,19,8
53,20,9
53,21,6
53,22,4
53,23,6
53,24,4
53,25,9
53,26,6
53,27,8
53,28,4
53,29,9
53,30,9
53,32,7
53,35,4
53,36,4
53,38,6
53,40,6
53,49,4
53,54,6
54,1,10
54,2,10
54,3,6
54,4,8
54,5,10
54,6,6
54,7,6
54,8,6
54,9,7
54,10,10
54,11,4
54,12,8
54,13,10
54,14,9
54,15,10
54,16,11
54,17,10
54,18,9
54,19,10
54,20,10
54,21,7
54,22,4
54,23,10
54,24,8
54,25,9
54,26,11
54,27,7
54,28,9
54,29,9
54,30,6
54,31,8
54,32,4
54,36,4
54,38,4
54,39,8
54,43,9
54,45,9
54,59,6
55,1,6
55,2,10
55,3,6
55,4,9
55,5,8
55,6,7
55,7,4
55,8,6
55,9,7
55,10,8
55,11,9
55,12,8
55,13,7
55,14,8
55,15,7
55,16,9
55,17,9
55,18,9
55,19,9
55,20,11
55,21,10
55,22,6
55,23,9
55,24,9
55,25,4
55,26,4
55,27,10
55,28,4
55,29,4
55,30,4
55,31,4
55,35,9
55,37,9
55,38,6
55,44,9
55,45,9
55,47,4
55,58,10
56,1,4
56,2,8
56,3,9
56,4,6
56,5,11
56,6,7
56,7,7
56,8,8
56,9,8
56,10,10
56,11,9
56,12,7
56,13,4
56,14,9
56,15,9
56,16,7
56,17,7
56,18,6
56,19,7
56,20,10
56,21,11
56,22,9
56,23,8
56,24,9
56,25,10
56,26,9
56,27,9
56,28,9
56,29,4
56,30,8
56,31,6
56,32,9
56,33,8
56,41,4
56,44,9
56,48,4
56,57,10
57,1,10
57,2,4
57,3,10
57,4,6
57,5,4
57,6,7
57,7,7
57,8,8
57,9,4
57,10,6
57,11,4
57,12,11
57,13,10
57,14,8
57,15,4
57,16,7
57,17,9
57,18,10
57,19,9
57,20,7
57,21,6
57,22,10
57,23,7
57,24,10
57,25,4
57,26,7
57,27,10
57,28,4
57,29,8
57,30,6
57,31,6
57,33,9
57,35,6
57,36,9
57,37,6
57,39,8
57,40,9
57,42,8
57,43,7
57,46,8
57,49,8
57,56,8
58,1,6
58,2,6
58,3,8
58,4,9
58,5,4
58,6,6
58,7,6
58,8,10
58,9,7
58,10,8
58,11,4
58,12,4
58,13,10
58,14,8
58,15,10
58,16,9
58,17,8
58,18,11
58,19,7
58,20,6
58,21,4
58,22,7
58,23,4
58,24,4
58,25,6
58,26,8
58,27,7
58,28,6
58,29,4
58,30,10
58,31,6
58,34,8
58,35,8
58,36,9
58,38,6
58,39,4
58,41,11
58,43,6
58,44,4
58,45,7
58,49,7
58,50,6
58,56,9
59,1,9
59,2,9
59,3,10
59,4,7
59,5,10
59,6,8
59,7,4
59,8,4
59,9,9
59,10,4
59,11,10
59,12,6
59,13,9
59,14,7
59,15,7
59,16,4
59,17,4
59,18,4
59,19,7
59,20,4
59,21,9
59,22,10
59,23,10
59,24,9
59,25,4
59,26,4
59,27,7
59,28,10
59,29,9
59,30,10
59,33,4
59,34,7
59,37,9
59,38,4
59,39,6
59,45,8
59,46,8
59,48,9
59,49,10
59,53,10
60,1,10
60,2,4
60,3,8
60,4,10
60,5,8
60,6,8
60,7,4
60,8,10
60,9,9
60,10,10
60,11,6
60,12,9
60,13,7
60,14,10
60,15,8
60,16,6
60,17,9
60,18,10
60,19,8
60,20,10
60,21,7
60,22,6
60,23,8
60,24,7
60,25,9
60,26,9
60,27,7
60,28,8
60,29,7
60,30,10
60,36,7
60,40,9
60,41,6
60,46,7
60,47,6
60,48,8
60,54,4
61,1,8
61,2,4
61,3,9
61,4,4
61,5,10
61,6,6
61,7,4
61,8,6
61,9,6
61,10,4
61,11,9
61,12,10
61,13,10
61,14,9
61,15,9
61,16,9
61,17,10
61,18,9
61,19,8
61,20,10
61,21,8
61,22,9
61,23,9
61,24,9
61,25,4
61,26,4
61,27,4
61,28,6
61,29,7
61,30,7
61,31,7
61,36,9
61,42,10
61,43,8
61,46,6
61,48,8
61,49,10
61,50,9
61,59,7
62,1,6
62,2,8
62,3,6
62,4,10
62,5,10
62,6,9
62,7,10
62,8,4
62,9,4
62,10,10
62,11,4
62,12,7
62,13,8
62,14,6
62,15,9
62,16,8
62,17,6
62,18,8
62,19,10
62,20,4
62,21,4
62,22,4
62,23,7
62,24,8
62,25,4
62,26,8
62,27,10
62,28,4
62,29,6
62,30,9
62,31,4
62,32,4
62,33,8
62,41,10
62,42,4
62,43,6
62,44,8
62,53,8
63,1,8
63,2,6
63,3,7
63,4,10
63,5,9
63,6,8
63,7,8
63,8,6
63,9,7
63,10,6
63,11,8
63,12,9
63,13,7
63,14,8
63,15,4
63,16,4
63,17,10
63,18,9
63,19,7
63,20,9
63,21,10
63,22,6
63,23,6
63,24,10
63,25,6
63,26,7
63,27,6
63,28,10
63,29,4
63,30,4
